CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
CUST000922,0,0.2,Mobile Phone,Tier 1,104.5,E-wallet,Male,0.1,6,Mobile Phone,4,Divorced,18,1,21.0,16,5,43.7,221.64
CUST000923,1,37.2,Tablet,Tier 2,61.9,E-wallet,Male,1.4,6,Mobile Phone,4,Divorced,19,0,21.2,5,2,33.0,229.89
CUST000924,1,21.3,Computer,Tier 1,14.4,Debit Card,Female,2.8,3,Grocery,2,Married,11,0,11.6,9,7,22.7,235.57
CUST000925,0,47.7,Computer,Tier 3,25.3,Debit Card,Male,0.0,2,Others,4,Single,3,1,20.1,9,10,29.5,244.03
CUST000926,0,5.6,Tablet,Tier 3,12.5,UPI,Female,1.4,1,Mobile Phone,2,Single,8,0,18.3,5,8,19.0,161.15
CUST000927,0,35.3,Tablet,Tier 2,65.9,Credit Card,Female,4.4,4,Mobile Phone,1,Divorced,20,0,12.6,5,8,13.7,190.31
CUST000928,0,28.9,Mobile Phone,Tier 1,18.0,Cash on Delivery,Male,3.0,5,Fashion,2,Married,19,0,15.2,14,13,43.7,108.4
CUST000929,0,38.5,Tablet,Tier 3,18.9,Debit Card,Male,3.0,1,Grocery,5,Married,10,1,24.4,3,16,5.3,272.97
CUST000930,0,3.9,Mobile Phone,Tier 2,119.8,Cash on Delivery,Male,2.0,1,Mobile Phone,5,Married,16,1,19.2,15,15,15.9,288.35
CUST000931,0,34.8,Computer,Tier 1,111.5,Cash on Delivery,Female,3.4,3,Others,3,Single,5,0,17.2,7,8,41.4,144.83
CUST000932,1,33.7,Tablet,Tier 3,60.2,Credit Card,Female,0.9,2,Laptop & Accessory,4,Single,20,0,12.1,6,10,33.3,145.32
CUST000933,1,33.6,Mobile Phone,Tier 3,125.3,UPI,Male,4.1,6,Grocery,4,Married,9,1,21.7,16,15,1.3,109.46
CUST000934,0,36.2,Mobile Phone,Tier 2,5.0,Credit Card,Female,0.6,6,Fashion,2,Married,8,0,21.5,12,9,1.1,318.34
CUST000935,0,40.6,Computer,Tier 1,79.9,Debit Card,Female,3.3,3,Mobile Phone,4,Divorced,11,0,20.2,14,1,23.8,281.62
CUST000936,0,48.3,Tablet,Tier 1,80.2,Cash on Delivery,Female,1.7,2,Others,5,Divorced,16,0,18.7,1,12,22.3,181.16
CUST000937,0,16.2,Computer,Tier 3,60.8,Credit Card,Male,3.7,3,Grocery,1,Married,7,0,17.5,9,1,20.4,208.43
CUST000938,1,49.5,Mobile Phone,Tier 3,53.4,Credit Card,Female,2.7,6,Others,2,Married,15,0,19.9,12,14,13.9,165.69
CUST000939,0,29.9,Mobile Phone,Tier 3,60.6,Credit Card,Male,2.3,1,Others,4,Single,21,0,14.5,10,15,45.4,234.38
CUST000940,0,4.6,Tablet,Tier 1,55.6,Debit Card,Male,0.8,4,Fashion,5,Married,20,0,25.1,12,14,12.5,261.39
CUST000941,0,3.5,Mobile Phone,Tier 2,94.1,UPI,Female,3.2,2,Grocery,3,Divorced,17,0,19.8,4,14,22.5,200.66
CUST000942,0,20.1,Tablet,Tier 2,21.5,Credit Card,Male,4.9,5,Mobile Phone,4,Single,6,0,15.7,2,10,18.6,296.56
CUST000943,0,47.1,Computer,Tier 1,29.1,Debit Card,Female,4.1,5,Fashion,1,Divorced,15,0,17.7,12,2,7.8,216.33
CUST000944,1,42.5,Tablet,Tier 2,27.0,Cash on Delivery,Male,0.3,1,Mobile Phone,1,Divorced,8,1,23.1,4,11,9.3,132.46
CUST000945,0,47.3,Tablet,Tier 3,37.0,E-wallet,Male,1.9,3,Laptop & Accessory,4,Single,7,0,13.4,11,15,42.2,240.02
CUST000946,0,31.0,Mobile Phone,Tier 2,69.1,Debit Card,Female,4.6,3,Others,4,Divorced,2,0,15.4,13,6,39.5,204.0
CUST000947,0,26.4,Mobile Phone,Tier 2,18.6,E-wallet,Male,2.5,6,Laptop & Accessory,5,Married,13,1,21.2,5,14,9.2,310.53
CUST000948,1,8.8,Tablet,Tier 2,110.9,Credit Card,Male,3.3,1,Others,4,Divorced,6,0,15.7,8,1,40.3,188.18
CUST000949,1,19.7,Mobile Phone,Tier 3,41.3,Credit Card,Male,4.6,6,Fashion,3,Single,5,0,22.9,16,5,9.6,190.64
CUST000950,0,26.0,Mobile Phone,Tier 1,24.8,Debit Card,Female,4.4,6,Mobile Phone,5,Single,20,0,13.0,7,15,28.8,246.42
CUST000951,0,5.3,Mobile Phone,Tier 3,87.4,E-wallet,Female,2.5,5,Mobile Phone,2,Single,1,1,22.4,12,5,3.7,218.57
CUST000952,0,13.2,Tablet,Tier 1,9.6,Credit Card,Male,2.2,6,Fashion,3,Divorced,18,1,12.0,4,15,40.5,184.25
CUST000953,0,35.9,Mobile Phone,Tier 1,80.6,Cash on Delivery,Male,1.7,6,Grocery,5,Married,15,1,11.2,16,15,2.4,322.7
CUST000954,1,44.1,Tablet,Tier 1,90.2,UPI,Male,3.6,5,Laptop & Accessory,5,Single,10,1,24.5,2,4,25.5,167.99
CUST000955,0,59.9,Mobile Phone,Tier 2,31.2,UPI,Female,1.4,3,Laptop & Accessory,1,Married,3,0,19.7,5,11,35.9,162.44
CUST000956,0,56.0,Computer,Tier 2,10.1,Credit Card,Female,1.2,2,Mobile Phone,5,Single,5,0,16.3,13,5,5.4,294.5
CUST000957,0,38.6,Mobile Phone,Tier 1,49.4,E-wallet,Male,1.8,4,Mobile Phone,3,Married,13,0,14.5,14,12,18.6,100.76
CUST000958,0,25.3,Mobile Phone,Tier 1,17.0,Credit Card,Female,0.9,6,Mobile Phone,4,Married,8,0,20.3,13,1,1.9,145.28
CUST000959,0,38.2,Tablet,Tier 2,19.2,E-wallet,Female,3.5,2,Fashion,3,Married,22,0,18.6,10,11,31.4,232.85
CUST000960,1,47.1,Tablet,Tier 3,36.0,Cash on Delivery,Female,3.1,5,Grocery,2,Single,21,0,25.9,10,11,14.1,136.55
CUST000961,0,7.1,Mobile Phone,Tier 1,41.0,E-wallet,Female,2.4,2,Laptop & Accessory,5,Divorced,2,0,25.7,8,6,25.7,321.81
CUST000962,0,24.6,Computer,Tier 3,69.7,Credit Card,Male,2.0,4,Others,5,Divorced,9,1,20.5,5,7,42.9,204.44
CUST000963,0,50.4,Mobile Phone,Tier 2,87.8,Cash on Delivery,Female,4.5,2,Fashion,5,Divorced,17,0,17.6,14,8,14.1,234.41
CUST000964,0,23.0,Mobile Phone,Tier 1,77.3,Debit Card,Female,0.1,2,Laptop & Accessory,5,Married,18,0,18.4,11,15,2.2,136.08
CUST000965,0,34.3,Computer,Tier 3,23.1,UPI,Male,3.8,2,Grocery,1,Single,13,0,21.2,5,2,31.1,165.11
CUST000966,0,35.3,Tablet,Tier 3,26.0,Credit Card,Male,4.5,2,Fashion,1,Married,1,0,12.5,0,15,36.2,238.29
CUST000967,1,11.1,Mobile Phone,Tier 3,112.2,Credit Card,Female,2.2,1,Laptop & Accessory,4,Single,12,0,15.9,15,15,44.1,223.65
CUST000968,0,21.7,Tablet,Tier 2,73.1,Credit Card,Female,2.8,6,Fashion,5,Married,20,0,12.1,14,7,7.3,276.48
CUST000969,0,20.1,Tablet,Tier 2,111.1,Cash on Delivery,Male,4.7,5,Laptop & Accessory,2,Single,20,0,12.1,1,6,18.0,160.58
CUST000970,0,1.6,Computer,Tier 3,50.3,Debit Card,Male,1.1,4,Laptop & Accessory,4,Single,21,1,13.9,16,9,38.8,247.05
CUST000971,0,1.5,Computer,Tier 3,80.0,E-wallet,Male,2.6,5,Grocery,5,Single,5,1,18.3,2,15,37.1,165.47
CUST000972,1,49.9,Tablet,Tier 2,68.9,Debit Card,Female,2.4,1,Others,1,Married,8,0,22.8,2,8,28.7,232.02
CUST000973,1,16.4,Mobile Phone,Tier 3,43.9,Cash on Delivery,Female,1.3,1,Grocery,2,Divorced,15,0,18.3,4,14,12.4,236.13
CUST000974,0,31.1,Tablet,Tier 3,62.3,Credit Card,Male,4.1,1,Laptop & Accessory,4,Married,3,0,16.0,16,16,13.1,127.41
CUST000975,0,17.9,Mobile Phone,Tier 2,66.3,UPI,Female,4.5,6,Fashion,2,Married,6,1,12.2,16,11,5.7,223.44
CUST000976,0,56.4,Mobile Phone,Tier 3,29.5,Credit Card,Male,3.9,1,Grocery,5,Single,13,0,19.3,5,14,42.4,102.69
CUST000977,0,15.6,Computer,Tier 3,43.4,E-wallet,Female,1.0,2,Others,3,Single,12,0,15.1,0,15,8.0,212.77
CUST000978,0,25.8,Mobile Phone,Tier 3,101.6,UPI,Male,0.4,5,Laptop & Accessory,2,Divorced,19,1,20.2,6,4,26.4,256.94
CUST000979,0,52.4,Mobile Phone,Tier 2,116.7,Credit Card,Male,3.0,3,Grocery,2,Divorced,18,0,25.7,14,14,26.9,116.39
CUST000980,0,50.5,Tablet,Tier 3,48.9,UPI,Female,0.3,4,Grocery,1,Single,1,0,12.7,6,13,17.0,311.21
CUST000981,0,11.2,Computer,Tier 2,42.5,Debit Card,Female,3.4,1,Grocery,5,Divorced,7,0,14.2,10,9,16.2,203.22
CUST000982,1,48.2,Mobile Phone,Tier 2,28.8,Cash on Delivery,Female,2.7,5,Grocery,2,Divorced,12,0,18.1,13,1,30.8,311.14
CUST000983,0,27.5,Mobile Phone,Tier 1,87.8,Credit Card,Female,3.3,1,Fashion,5,Single,10,0,25.5,12,11,17.9,124.16
CUST000984,0,29.0,Computer,Tier 1,44.4,E-wallet,Female,3.0,6,Others,1,Married,12,0,22.6,8,6,11.7,313.73
CUST000985,1,8.0,Tablet,Tier 3,125.5,Debit Card,Female,2.1,1,Others,5,Divorced,11,1,24.5,8,16,18.4,124.57
CUST000986,0,4.8,Computer,Tier 2,44.7,Credit Card,Male,1.0,1,Laptop & Accessory,1,Single,4,0,16.0,15,8,37.2,203.84
CUST000987,0,43.7,Computer,Tier 1,53.1,Debit Card,Female,1.5,1,Mobile Phone,1,Divorced,19,0,25.9,11,11,44.5,311.05
CUST000988,0,29.8,Mobile Phone,Tier 3,78.6,E-wallet,Male,2.6,1,Fashion,4,Divorced,6,0,12.5,9,11,29.3,152.36
CUST000989,0,26.2,Mobile Phone,Tier 1,102.8,Credit Card,Male,3.3,4,Laptop & Accessory,5,Single,9,1,11.8,5,4,36.0,107.83
CUST000990,1,43.8,Tablet,Tier 1,62.3,E-wallet,Female,3.9,5,Laptop & Accessory,3,Divorced,20,0,23.8,1,2,24.5,278.45
CUST000991,1,45.9,Mobile Phone,Tier 2,56.6,UPI,Male,3.8,6,Grocery,4,Divorced,10,0,24.9,8,11,28.7,234.07
CUST000992,0,9.5,Mobile Phone,Tier 2,126.5,E-wallet,Male,4.9,1,Mobile Phone,1,Divorced,5,0,12.4,5,2,45.5,215.63
CUST000993,0,36.6,Computer,Tier 1,6.3,UPI,Female,1.4,1,Mobile Phone,3,Married,13,1,12.7,1,16,20.2,107.73
CUST000994,0,8.1,Mobile Phone,Tier 1,114.2,Credit Card,Female,0.4,1,Fashion,2,Married,9,0,11.5,14,10,3.0,246.98
CUST000995,0,45.1,Tablet,Tier 2,23.2,UPI,Female,1.7,1,Mobile Phone,2,Divorced,2,0,12.6,16,1,44.0,138.62
CUST000996,0,39.4,Computer,Tier 3,100.9,Credit Card,Male,3.7,2,Laptop & Accessory,4,Single,18,0,14.1,15,16,36.5,309.52
CUST000997,1,57.4,Tablet,Tier 2,80.4,Credit Card,Female,2.2,2,Mobile Phone,3,Divorced,21,1,25.6,7,5,18.3,254.29
CUST000998,0,4.1,Computer,Tier 1,46.7,Cash on Delivery,Female,4.1,3,Mobile Phone,5,Divorced,1,0,21.0,9,16,45.2,259.08
CUST000999,1,3.4,Mobile Phone,Tier 3,111.6,Credit Card,Female,2.7,1,Others,3,Married,21,0,22.7,9,13,15.9,152.33
CUST001000,0,16.9,Computer,Tier 1,6.6,UPI,Female,4.6,3,Laptop & Accessory,4,Married,12,1,22.6,9,6,17.1,298.17
